461	190	6
465	101	6
363	66	6
465	19	6
363	50	6
363	208	6
465	51	6
363	68	6
469	95	6
469	36	6
469	101	6
469	239	6
469	242	6
469	20	6
469	137	6
469	48	6
469	208	6
469	217	6
469	191	6
470	36	6
470	19	6
470	20	6
470	101	6
470	51	6
398	197	6
398	19	6
398	127	6
398	51	6
398	208	6
472	20	6
472	237	6
472	152	6
472	239	6
474	37	6
474	101	6
474	20	6
474	54	6
474	70	6
475	262	6
477	162	6
477	64	6
477	122	6
480	36	6
480	197	6
480	162	6
480	101	6
480	20	6
480	106	6
480	212	6
480	58	6
480	192	6
481	164	6
480	32	6
481	216	6
480	219	6
481	75	6
480	155	6
481	32	6
480	33	6
481	50	6
480	127	6
483	197	6
483	101	6
483	237	6
483	239	6
483	19	6
483	20	6
483	51	6
483	212	6
483	152	6
483	221	6
483	127	6
483	70	6
488	20	6
488	101	6
488	50	6
462	50	6
488	70	6
462	216	6
490	242	6
490	66	6
490	50	6
490	262	6
490	68	6
492	237	6
492	152	6
492	208	6
495	155	6
496	164	6
496	101	6
496	19	6
496	20	6
496	137	6
496	51	6
496	87	6
496	190	6
496	32	6
496	34	6
496	126	6
496	127	6
499	16	6
499	101	6
500	162	6
499	219	6
500	101	6
499	20	6
500	20	6
499	33	6
500	208	6
499	127	6
500	253	6
500	223	6
500	64	6
500	262	6
500	68	6
502	116	6
502	162	6
502	64	6
503	126	6
503	109	6
505	152	6
505	239	6
505	219	6
505	20	6
506	34	6
506	101	6
506	122	6
506	66	6
506	50	6
506	68	6
509	19	6
509	155	6
509	126	6
510	101	6
510	237	6
510	239	6
510	20	6
510	252	6
510	152	6
510	64	6
511	36	6
511	14	6
511	234	6
511	101	6
511	236	6
511	242	6
511	45	6
511	19	6
511	20	6
511	137	6
511	138	6
511	122	6
511	34	6
511	126	6
511	127	6
512	139	6
513	116	6
513	162	6
513	64	6
514	36	6
514	162	6
514	234	6
514	101	6
514	75	6
514	18	6
514	20	6
514	212	6
514	216	6
514	32	6
515	197	6
515	236	6
515	45	6
515	111	6
515	54	6
515	34	6
520	36	6
520	14	6
520	162	6
520	101	6
520	18	6
520	19	6
520	137	6
520	48	6
520	51	6
520	208	6
520	116	6
520	217	6
520	191	6
520	127	6
520	64	6
520	262	6
522	95	6
522	116	6
522	14	6
522	162	6
522	126	6
522	101	6
522	127	6
522	64	6
522	122	6
523	116	6
523	212	6
523	162	6
523	64	6
527	54	6
527	236	6
527	123	6
527	45	6
527	111	6
528	116	6
528	162	6
528	101	6
528	64	6
530	208	6
529	208	6
534	32	6
534	20	6
534	101	6
534	50	6
534	208	6
535	162	6
535	101	6
535	64	6
535	122	6
535	66	6
535	50	6
537	146	6
537	39	6
537	162	6
537	101	6
537	122	6
537	58	6
537	223	6
537	64	6
541	197	6
541	101	6
541	242	6
541	19	6
541	137	6
541	48	6
541	50	6
541	51	6
541	208	6
541	252	6
541	122	6
542	116	6
541	191	6
542	19	6
541	253	6
542	162	6
542	101	6
541	217	6
542	64	6
542	51	6
541	34	6
542	262	6
541	126	6
542	191	6
541	66	6
542	192	6
541	68	6
543	14	6
543	19	6
543	34	6
543	127	6
543	122	6
543	208	6
544	101	6
544	217	6
544	48	6
544	50	6
545	197	6
545	137	6
545	122	6
545	66	6
545	50	6
545	69	6
545	68	6
546	212	6
550	164	6
550	101	6
550	237	6
550	152	6
550	191	6
550	217	6
550	126	6
550	137	6
550	48	6
550	66	6
550	50	6
550	208	6
550	68	6
551	36	6
551	146	6
551	106	6
551	33	6
551	234	6
551	101	6
551	122	6
551	208	6
551	58	6
552	116	6
552	14	6
552	197	6
552	162	6
552	101	6
552	122	6
552	191	6
552	217	6
552	19	6
552	137	6
552	48	6
552	223	6
552	64	6
552	208	6
552	68	6
554	101	6
554	20	6
554	118	6
554	252	6
554	152	6
555	122	6
555	66	6
555	50	6
555	208	6
556	101	6
556	116	6
559	101	6
559	75	6
560	146	6
560	16	6
560	66	6
560	50	6
560	68	6
560	208	6
561	162	6
561	101	6
561	106	6
561	212	6
561	250	6
561	58	6
561	219	6
561	33	6
561	223	6
561	64	6
564	118	6
564	16	6
564	252	6
564	237	6
564	152	6
564	239	6
564	219	6
564	208	6
567	116	6
567	33	6
567	162	6
567	64	6
566	162	6
567	69	6
566	101	6
566	122	6
566	50	6
566	208	6
568	18	6
568	50	6
568	68	6
568	75	6
569	50	6
569	68	6
570	116	6
570	39	6
570	162	6
570	138	6
570	64	6
570	87	6
548	197	6
548	212	6
548	216	6
548	48	6
548	127	6
548	109	6
549	66	6
549	50	6
549	68	6
580	36	6
580	212	6
580	162	6
580	234	6
580	164	6
580	101	6
580	152	6
580	87	6
580	216	6
580	192	6
580	32	6
580	20	6
580	106	6
583	116	6
583	162	6
583	64	6
583	216	6
584	242	6
586	36	6
586	162	6
586	101	6
586	239	6
586	242	6
586	20	6
586	48	6
586	139	6
586	116	6
586	191	6
586	217	6
586	192	6
586	64	6
586	69	6
589	19	6
589	223	6
589	101	6
589	64	6
592	197	6
592	101	6
592	252	6
592	122	6
592	237	6
592	152	6
592	239	6
592	20	6
592	66	6
592	50	6
592	208	6
592	68	6
595	162	6
595	101	6
597	221	6
597	152	6
597	70	6
598	36	6
598	14	6
598	162	6
598	101	6
598	18	6
598	20	6
598	106	6
598	146	6
598	116	6
598	122	6
598	58	6
598	192	6
598	221	6
598	223	6
598	127	6
598	64	6
598	262	6
598	70	6
599	20	6
599	197	6
599	127	6
602	50	6
601	101	6
601	122	6
601	239	6
601	109	6
601	111	6
604	36	6
604	14	6
604	197	6
604	162	6
604	101	6
604	146	6
604	116	6
604	212	6
604	122	6
604	58	6
604	219	6
604	33	6
604	223	6
604	64	6
605	146	6
605	106	6
605	162	6
605	101	6
605	64	6
605	192	6
606	116	6
606	126	6
606	101	6
607	197	6
607	106	6
607	146	6
607	116	6
614	95	6
614	164	6
614	101	6
614	19	6
614	137	6
614	208	6
614	126	6
617	36	6
617	14	6
617	197	6
617	101	6
617	239	6
617	19	6
617	20	6
617	137	6
617	109	6
617	111	6
617	51	6
617	122	6
617	191	6
617	33	6
619	116	6
619	242	6
619	162	6
619	64	6
621	155	6
621	162	6
621	64	6
621	216	6
622	252	6
622	242	6
622	19	6
622	208	6
628	234	6
628	101	6
628	20	6
628	106	6
628	212	6
628	216	6
628	155	6
628	33	6
632	197	6
632	101	6
632	19	6
632	139	6
632	51	6
632	190	6
632	32	6
633	14	6
633	197	6
633	18	6
633	19	6
633	208	6
633	212	6
633	216	6
633	217	6
633	219	6
633	155	6
633	33	6
633	223	6
633	162	6
633	101	6
633	242	6
633	48	6
633	51	6
633	116	6
633	252	6
633	122	6
633	58	6
633	64	6
633	262	6
634	155	6
562	116	6
640	146	6
640	116	6
640	197	6
640	101	6
640	58	6
640	192	6
640	33	6
640	64	6
645	36	6
645	101	6
645	127	6
645	190	6
648	116	6
648	101	6
649	36	6
649	14	6
649	101	6
649	122	6
649	155	6
649	109	6
650	36	6
650	146	6
650	116	6
650	39	6
650	212	6
650	162	6
650	101	6
650	58	6
650	192	6
650	33	6
650	106	6
650	223	6
650	64	6
652	36	6
652	146	6
652	101	6
652	122	6
652	18	6
652	32	6
652	20	6
652	34	6
652	137	6
652	127	6
652	66	6
652	50	6
652	208	6
652	68	6
654	20	6
654	101	6
654	191	6
656	64	6
657	36	6
657	20	6
657	164	6
657	101	6
657	50	6
657	208	6
657	68	6
659	162	6
659	101	6
660	242	6
659	239	6
660	162	6
659	242	6
660	48	6
659	106	6
660	101	6
659	48	6
660	69	6
659	116	6
659	252	6
659	217	6
659	192	6
659	155	6
659	127	6
659	64	6
659	262	6
661	116	6
661	39	6
661	162	6
661	101	6
661	64	6
662	164	6
662	236	6
662	45	6
662	19	6
662	137	6
662	48	6
662	111	6
662	50	6
662	208	6
662	54	6
662	123	6
662	217	6
662	34	6
662	126	6
662	68	6
664	162	6
664	252	6
666	116	6
666	197	6
666	101	6
666	122	6
666	190	6
666	217	6
666	191	6
666	19	6
666	137	6
666	48	6
666	51	6
666	69	6
666	208	6
671	37	6
671	16	6
671	152	6
672	127	6
672	122	6
672	216	6
674	36	6
674	146	6
674	212	6
674	101	6
674	20	6
674	106	6
674	127	6
674	208	6
675	34	6
675	126	6
675	101	6
675	122	6
675	66	6
679	34	6
679	137	6
679	101	6
678	116	6
679	66	6
678	20	6
679	50	6
678	39	6
679	208	6
678	101	6
679	68	6
678	31	6
684	155	6
684	162	6
684	48	6
684	217	6
695	116	6
695	101	6
695	64	6
695	58	6
698	242	6
698	101	6
698	252	6
698	69	6
698	239	6
699	36	6
699	101	6
699	152	6
699	192	6
699	20	6
699	50	6
702	18	6
702	164	6
702	50	6
702	216	6
702	75	6
703	101	6
703	216	6
703	75	6
703	190	6
703	20	6
701	162	6
701	101	6
701	19	6
701	20	6
701	137	6
701	252	6
701	155	6
701	262	6
704	36	6
704	146	6
704	116	6
704	162	6
704	101	6
705	116	6
704	58	6
705	219	6
704	192	6
704	20	6
705	162	6
704	106	6
704	223	6
704	64	6
709	116	6
709	162	6
709	64	6
710	36	6
710	116	6
710	146	6
710	197	6
710	162	6
710	216	6
710	192	6
710	19	6
710	64	6
710	262	6
705	64	6
713	116	6
713	34	6
706	250	6
713	162	6
713	137	6
706	101	6
713	48	6
713	164	6
706	191	6
713	64	6
713	50	6
706	190	6
713	208	6
706	208	6
713	87	6
713	75	6
713	217	6
706	68	6
717	146	6
717	162	6
717	101	6
717	216	6
717	58	6
691	14	6
717	106	6
691	197	6
717	33	6
711	36	6
691	18	6
717	127	6
711	39	6
717	64	6
691	19	6
711	101	6
691	20	6
711	75	6
691	137	6
711	70	6
691	208	6
691	143	6
720	126	6
691	217	6
720	66	6
720	50	6
691	34	6
720	208	6
691	95	6
691	36	6
691	162	6
691	101	6
691	239	6
691	242	6
691	48	6
691	51	6
691	116	6
691	122	6
691	191	6
691	190	6
691	127	6
691	64	6
691	68	6
724	95	6
724	48	6
724	208	6
726	101	6
727	104	6
727	19	6
727	109	6
727	51	6
728	36	6
728	39	6
728	101	6
728	18	6
728	20	6
728	208	6
728	146	6
728	250	6
728	216	6
728	253	6
719	143	6
719	116	6
719	39	6
719	162	6
735	164	6
719	101	6
735	66	6
719	20	6
719	33	6
735	50	6
719	221	6
719	64	6
735	208	6
719	70	6
735	68	6
736	155	6
736	162	6
736	64	6
738	37	6
738	54	6
738	31	6
738	208	6
741	143	6
741	162	6
741	101	6
741	122	6
741	18	6
741	19	6
741	20	6
741	33	6
741	51	6
742	101	6
744	95	6
744	36	6
744	14	6
744	197	6
746	16	6
744	162	6
746	239	6
744	101	6
744	137	6
744	139	6
744	208	6
744	116	6
744	122	6
744	152	6
744	58	6
744	190	6
744	192	6
744	33	6
744	223	6
744	127	6
744	64	6
748	197	6
748	162	6
748	234	6
748	101	6
748	239	6
748	19	6
748	20	6
748	106	6
748	48	6
748	51	6
748	116	6
748	212	6
748	250	6
748	122	6
748	192	6
748	219	6
748	155	6
748	33	6
748	223	6
748	64	6
748	262	6
749	14	6
749	162	6
749	101	6
749	64	6
762	197	6
762	162	6
762	101	6
762	20	6
762	116	6
762	252	6
762	122	6
762	58	6
762	64	6
774	116	6
777	162	6
774	162	6
776	197	6
774	48	6
777	101	6
774	252	6
777	192	6
774	64	6
777	19	6
777	20	6
777	33	6
777	127	6
776	101	6
776	127	6
781	234	6
781	101	6
781	87	6
781	216	6
781	106	6
781	127	6
779	14	6
779	197	6
779	162	6
779	234	6
779	101	6
779	19	6
779	20	6
779	51	6
779	116	6
779	221	6
779	64	6
779	70	6
782	155	6
782	162	6
782	64	6
780	37	6
780	101	6
773	143	6
777	51	6
780	236	6
780	104	6
773	101	6
780	45	6
773	20	6
780	105	6
773	221	6
780	138	6
773	70	6
780	109	6
780	54	6
788	50	6
780	70	6
788	75	6
786	250	6
786	208	6
795	197	6
795	101	6
795	239	6
795	20	6
795	137	6
797	36	6
797	143	6
798	36	6
797	146	6
797	20	6
797	106	6
797	197	6
797	234	6
797	164	6
797	101	6
787	236	6
787	104	6
787	45	6
798	164	6
787	109	6
798	75	6
787	123	6
798	18	6
798	138	6
801	116	6
798	50	6
801	162	6
798	208	6
801	64	6
798	122	6
798	66	6
798	68	6
803	36	6
803	14	6
803	197	6
803	162	6
803	101	6
803	18	6
803	19	6
803	20	6
803	106	6
803	50	6
803	51	6
803	208	6
803	146	6
803	116	6
803	122	6
803	58	6
803	192	6
803	219	6
803	33	6
803	223	6
803	127	6
803	64	6
804	143	6
805	146	6
804	197	6
805	39	6
804	101	6
804	31	6
805	162	6
804	20	6
805	64	6
804	221	6
804	70	6
799	101	6
799	216	6
799	75	6
799	20	6
808	250	6
807	50	6
808	101	6
807	208	6
808	20	6
807	68	6
808	126	6
808	66	6
808	50	6
808	208	6
808	68	6
811	36	6
811	116	6
811	197	6
810	164	6
811	162	6
810	101	6
811	101	6
810	242	6
810	45	6
811	122	6
810	19	6
811	191	6
810	137	6
810	48	6
811	217	6
811	20	6
810	208	6
811	137	6
810	122	6
811	48	6
810	191	6
811	64	6
810	217	6
811	208	6
810	127	6
812	101	6
812	242	6
813	36	6
812	48	6
813	146	6
812	217	6
813	14	6
812	253	6
813	162	6
813	252	6
812	262	6
813	101	6
813	192	6
813	19	6
813	20	6
813	106	6
813	51	6
814	39	6
814	139	6
815	64	6
816	36	6
816	146	6
816	14	6
816	197	6
816	39	6
816	162	6
820	36	6
816	101	6
816	122	6
820	20	6
820	106	6
820	197	6
818	95	6
819	20	6
820	101	6
818	116	6
819	239	6
820	122	6
818	162	6
820	50	6
818	64	6
820	208	6
826	116	6
826	162	6
826	192	6
826	155	6
826	64	6
826	262	6
827	162	6
827	101	6
827	192	6
827	33	6
827	20	6
827	34	6
827	111	6
831	116	6
831	162	6
831	101	6
831	19	6
831	20	6
831	51	6
834	164	6
834	50	6
834	208	6
839	146	6
837	101	6
838	208	6
839	162	6
837	75	6
839	101	6
837	20	6
839	58	6
839	33	6
839	223	6
816	58	6
839	64	6
816	18	6
839	70	6
816	223	6
816	64	6
841	39	6
841	101	6
842	19	6
841	127	6
842	51	6
842	253	6
843	116	6
843	162	6
843	101	6
843	139	6
843	64	6
844	252	6
844	253	6
847	116	6
847	162	6
847	64	6
850	143	6
850	19	6
850	20	6
850	39	6
850	101	6
850	122	6
850	51	6
852	36	6
852	234	6
852	101	6
852	192	6
852	58	6
852	19	6
852	106	6
852	137	6
852	127	6
852	51	6
855	66	6
855	50	6
855	68	6
855	253	6
857	95	6
857	36	6
857	116	6
857	14	6
857	162	6
857	101	6
857	122	6
857	216	6
857	58	6
857	217	6
862	101	6
862	191	6
862	242	6
862	19	6
857	18	6
857	155	6
857	33	6
857	48	6
857	223	6
857	64	6
857	50	6
867	146	6
867	34	6
867	66	6
867	50	6
867	208	6
867	68	6
867	253	6
868	143	6
868	146	6
868	116	6
868	162	6
868	101	6
868	58	6
868	192	6
868	20	6
868	223	6
868	64	6
870	197	6
870	162	6
870	101	6
870	64	6
870	50	6
870	208	6
870	68	6
870	253	6
871	36	6
871	14	6
871	101	6
871	122	6
871	20	6
874	162	6
873	162	6
874	252	6
873	101	6
874	87	6
873	122	6
874	190	6
873	192	6
874	33	6
873	58	6
874	262	6
873	106	6
873	33	6
875	250	6
873	64	6
875	101	6
875	152	6
877	116	6
877	197	6
877	162	6
864	19	6
877	101	6
864	20	6
877	122	6
864	51	6
864	239	6
877	64	6
877	66	6
877	50	6
879	36	6
880	20	6
879	14	6
879	197	6
879	162	6
879	101	6
879	18	6
879	19	6
879	20	6
879	106	6
879	137	6
879	109	6
879	51	6
882	208	6
879	146	6
879	116	6
879	212	6
879	122	6
879	191	6
879	58	6
879	192	6
879	33	6
879	126	6
879	223	6
879	127	6
879	64	6
884	250	6
884	50	6
884	75	6
887	212	6
887	162	6
887	101	6
887	262	6
885	19	6
885	34	6
885	101	6
885	122	6
885	50	6
885	51	6
891	14	6
891	162	6
891	101	6
891	122	6
891	223	6
891	64	6
891	66	6
891	50	6
891	208	6
893	16	6
893	152	6
893	253	6
894	116	6
894	122	6
895	197	6
895	162	6
895	101	6
895	58	6
895	219	6
895	33	6
895	64	6
896	197	6
896	101	6
896	66	6
896	208	6
896	68	6
896	253	6
900	36	6
901	116	6
900	14	6
901	146	6
900	197	6
901	197	6
900	162	6
901	212	6
900	234	6
901	162	6
900	101	6
901	101	6
900	18	6
901	192	6
901	58	6
900	20	6
901	106	6
900	106	6
901	33	6
900	208	6
902	162	6
901	223	6
902	101	6
900	143	6
901	64	6
900	146	6
903	36	6
902	122	6
900	116	6
903	116	6
902	191	6
903	162	6
900	212	6
900	122	6
900	58	6
900	192	6
900	33	6
904	116	6
900	223	6
903	101	6
900	127	6
903	192	6
900	64	6
900	70	6
905	252	6
905	239	6
905	262	6
902	192	6
902	18	6
902	19	6
902	126	6
902	64	6
902	50	6
902	208	6
903	58	6
903	20	6
903	106	6
903	223	6
903	64	6
908	50	6
908	208	6
910	162	6
910	101	6
910	50	6
910	208	6
910	116	6
910	250	6
910	64	6
911	152	6
914	146	6
914	116	6
914	101	6
916	36	6
914	20	6
916	106	6
916	212	6
916	164	6
916	101	6
916	192	6
919	66	6
919	68	6
922	116	6
922	162	6
922	252	6
922	64	6
922	239	6
923	54	6
923	39	6
923	104	6
923	109	6
923	69	6
924	212	6
924	101	6
929	64	6
929	122	6
929	66	6
928	197	6
928	39	6
928	101	6
928	239	6
928	19	6
928	20	6
928	51	6
928	143	6
928	252	6
928	32	6
930	164	6
930	122	6
930	66	6
930	208	6
930	68	6
939	162	6
939	101	6
939	19	6
939	20	6
939	106	6
939	48	6
939	217	6
939	192	6
939	127	6
939	64	6
929	68	6
941	234	6
941	101	6
941	19	6
941	20	6
941	106	6
941	51	6
941	212	6
941	190	6
941	32	6
941	127	6
942	19	6
942	20	6
942	34	6
942	137	6
942	101	6
942	191	6
942	239	6
944	20	6
944	70	6
945	116	6
945	162	6
945	48	6
945	101	6
945	64	6
945	217	6
949	122	6
948	152	6
949	66	6
948	217	6
949	50	6
948	219	6
949	208	6
948	162	6
949	68	6
948	239	6
948	48	6
936	122	6
951	20	6
953	101	6
951	197	6
953	75	6
951	101	6
953	242	6
951	66	6
953	19	6
951	50	6
953	137	6
951	208	6
953	109	6
951	68	6
953	111	6
953	50	6
953	208	6
953	122	6
953	191	6
953	34	6
953	127	6
953	68	6
957	118	6
957	250	6
957	101	6
957	237	6
957	152	6
957	20	6
936	66	6
936	208	6
958	36	6
958	14	6
958	197	6
958	234	6
958	101	6
958	18	6
958	19	6
958	20	6
958	50	6
958	51	6
958	122	6
958	223	6
958	127	6
958	64	6
958	66	6
958	68	6
960	16	6
960	152	6
964	155	6
964	111	6
965	36	6
965	14	6
965	197	6
965	19	6
965	34	6
965	137	6
965	127	6
966	155	6
966	33	6
966	162	6
966	64	6
967	36	6
967	14	6
967	197	6
967	162	6
967	122	6
967	19	6
967	137	6
967	64	6
967	51	6
969	162	6
969	101	6
969	237	6
969	239	6
969	20	6
969	48	6
969	208	6
969	118	6
969	252	6
969	152	6
969	217	6
969	192	6
969	253	6
969	262	6
971	252	6
971	237	6
971	152	6
971	208	6
974	162	6
974	16	6
974	101	6
974	242	6
974	19	6
974	20	6
974	208	6
974	116	6
974	122	6
974	87	6
974	191	6
974	32	6
974	219	6
974	64	6
974	69	6
979	221	6
979	237	6
979	152	6
979	208	6
948	118	6
948	252	6
948	253	6
948	262	6
982	242	6
984	146	6
984	20	6
982	19	6
984	33	6
982	137	6
984	101	6
982	109	6
982	111	6
982	66	6
982	68	6
985	252	6
985	152	6
985	239	6
985	219	6
985	20	6
986	146	6
986	101	6
986	252	6
986	20	6
986	106	6
986	64	6
987	20	6
987	101	6
987	70	6
988	36	6
988	101	6
988	122	6
988	109	6
988	111	6
993	36	6
993	162	6
993	101	6
993	20	6
993	146	6
993	116	6
927	162	6
993	122	6
927	252	6
993	58	6
927	101	6
993	223	6
927	239	6
993	64	6
927	64	6
927	262	6
998	101	6
998	75	6
998	20	6
998	139	6
1000	152	6
998	190	6
1000	221	6
998	32	6
1008	36	6
1008	197	6
1008	234	6
1008	101	6
994	197	6
1008	239	6
994	162	6
1008	19	6
994	250	6
